TS_ring,RH_name,RH_smiles,RH_Eele_TZVP,Rrad_name,Rrad_smiles,Rrad_Eele_TZVP,Rrad_Eele_def2SVP,ROO_name,ROO_smiles,ROO_Eele_TZVP,ROO_Eele_def2SVP,QOOH_name,QOOH_smiles,QOOH_Eele_TZVP,QOOH_Eele_def2SVP,TS_name,TS_smiles,TS_Eele_TZVP,TS_Eele_def2SVP,IRC_npoints,IRC_Efirst,IRC_Elast,IRC_Emin,IRC_Emax,bondsbroken_IRC_F,bondsbroken_IRC_B,IRC_energies
5,bigQM7w_004001_stereo_00001,C#CC[C@@H](C)CC,-274.080274726303,bigQM7w_004001_stereo_00001_C_rad_00003,C#CC[C](C)CC,-273.415669896196,-273.085224642002,bigQM7w_004001_stereo_00001_C_rad_00003_ROO_00001,C#CC[C@](C)(CC)O[O],-423.890579301478,-423.374928973126,bigQM7w_004001_stereo_00001_C_rad_00003_ROO_00001_QOOH_00003,C#CC[C@](C)([CH]C)OO,-423.866248148549,-423.343192130936,bigQM7w_004001_stereo_00001_C_rad_00003_ROO_00001_QOOH_00003_Nbridge_02,C#CC[C@@]1(C)OO[N][C@H]1C,-423.834144679302,-423.314346405499,50,-37.870216,-12.310091,-37.870216,0.0,1,1,"-37.870216;-37.846692;-37.823400;-37.800129;-37.776083;-37.752473;-37.728203;-37.701558;-37.675076;-37.648757;-37.620431;-37.592643;-37.564177;-37.534178;-37.504254;-37.472055;-37.441945;-37.417489;-37.386414;-37.267089;-37.118502;-36.948341;-36.764514;-36.558570;-36.336355;-36.086048;-35.818698;-35.518058;-35.191933;-34.831205;-34.436635;-33.999066;-33.551649;-33.261474;-32.571396;-29.844984;-26.131727;-20.815247;-13.136453;-1.261695;0.000000;-1.105153;-4.821569;-7.679164;-9.741800;-11.188610;-11.382575;-11.645750;-11.968623;-12.310091"
6,bigQM7w_004001_stereo_00001,C#CC[C@@H](C)CC,-274.080274726303,bigQM7w_004001_stereo_00001_C_rad_00004,C#CC[C@@H]([CH2])CC,-273.407936848419,-273.076460342807,bigQM7w_004001_stereo_00001_C_rad_00004_ROO_00001,C#CC[C@H](CC)CO[O],-423.881586475900,-423.365613462853,bigQM7w_004001_stereo_00001_C_rad_00004_ROO_00001_QOOH_00003,C#C[CH][C@H](CC)COO,-423.872733235591,-423.349857559226,bigQM7w_004001_stereo_00001_C_rad_00004_ROO_00001_QOOH_00003_Nbridge_01,C#C[C@@H]1[N]OOC[C@H]1CC,-423.844936720310,-423.327668908358,50,-14.287829,-21.987175,-21.987175,0.0,1,1,"-14.287829;-14.268555;-14.254329;-14.217191;-14.175697;-14.132406;-14.085614;-14.036513;-13.985107;-13.932664;-13.876974;-13.819860;-13.760136;-13.699082;-13.634424;-13.569505;-13.499707;-13.438245;-13.403024;-13.280611;-13.132324;-12.966558;-12.788478;-12.593658;-12.386818;-12.163449;-11.924851;-11.667409;-11.391282;-11.092910;-10.772746;-10.420423;-10.067770;-9.882802;-9.267983;-7.263823;-4.559768;-1.146577;0.000000;-1.182574;-5.775172;-10.005557;-13.758366;-16.433421;-18.497689;-20.220069;-21.416363;-21.574852;-21.727572;-21.987175"
6,bigQM7w_004001_stereo_00001,C#CC[C@@H](C)CC,-274.080274726303,bigQM7w_004001_stereo_00001_C_rad_00004,C#CC[C@@H]([CH2])CC,-273.407936848419,-273.076460342807,bigQM7w_004001_stereo_00001_C_rad_00004_ROO_00001,C#CC[C@H](CC)CO[O],-423.881586475900,-423.365613462853,bigQM7w_004001_stereo_00001_C_rad_00004_ROO_00001_QOOH_00003,C#C[CH][C@H](CC)COO,-423.872733235591,-423.349857559226,bigQM7w_004001_stereo_00001_C_rad_00004_ROO_00001_QOOH_00003_Nbridge_02,C#C[C@H]1[N]OOC[C@H]1CC,-423.841010551839,-423.324085161240,50,-15.056540,-13.462120,-15.05654,-13.46212,1,1,"-15.056540;-15.038789;-15.018519;-15.000413;-14.979666;-14.961184;-14.941215;-14.921075;-14.900636;-14.880019;-14.859119;-14.837980;-14.816620;-14.794981;-14.773090;-14.750924;-14.728491;-14.705746;-14.683357;-14.659400;-14.636418;-14.611822;-14.588244;-14.562973;-14.538771;-14.512796;-14.487187;-14.461232;-14.435637;-14.408226;-14.381876;-14.353702;-14.326581;-14.297597;-14.269704;-14.240474;-14.210410;-14.180536;-14.150250;-14.120134;-14.089237;-14.056559;-14.025518;-13.992505;-13.960348;-13.933154;-13.883153;-13.761154;-13.616991;-13.462120"
6,bigQM7w_004001_stereo_00001,C#CC[C@@H](C)CC,-274.080274726303,bigQM7w_004001_stereo_00001_C_rad_00004,C#CC[C@@H]([CH2])CC,-273.407936848419,-273.076460342807,bigQM7w_004001_stereo_00001_C_rad_00004_ROO_00001,C#CC[C@H](CC)CO[O],-423.881586475900,-423.365613462853,bigQM7w_004001_stereo_00001_C_rad_00004_ROO_00001_QOOH_00004,C#CC[C@H]([CH]C)COO,-423.858373845074,-423.335458617561,bigQM7w_004001_stereo_00001_C_rad_00004_ROO_00001_QOOH_00004_Nbridge_01,C#CC[C@H]1COO[N][C@@H]1C,-423.842539509013,-423.324638527682,50,-7.374820,-22.876903,-22.876903,0.0,1,1,"-7.374820;-7.335771;-7.293894;-7.248935;-7.201926;-7.153539;-7.103855;-7.050353;-6.992555;-6.933200;-6.873766;-6.808768;-6.742638;-6.671988;-6.599979;-6.522645;-6.443524;-6.361214;-6.273591;-6.185745;-6.092072;-5.994868;-5.896407;-5.793485;-5.684784;-5.571969;-5.454980;-5.335633;-5.210471;-5.082683;-4.950368;-4.810464;-4.666448;-4.523962;-4.392877;-4.185699;-4.025928;-2.711834;-0.906507;0.000000;-1.283144;-7.379214;-12.367770;-16.273531;-19.113729;-21.140950;-21.717768;-21.984074;-22.428066;-22.876903"
6,bigQM7w_004001_stereo_00001,C#CC[C@@H](C)CC,-274.080274726303,bigQM7w_004001_stereo_00001_C_rad_00004,C#CC[C@@H]([CH2])CC,-273.407936848419,-273.076460342807,bigQM7w_004001_stereo_00001_C_rad_00004_ROO_00001,C#CC[C@H](CC)CO[O],-423.881586475900,-423.365613462853,bigQM7w_004001_stereo_00001_C_rad_00004_ROO_00001_QOOH_00004,C#CC[C@H]([CH]C)COO,-423.858373845074,-423.335458617561,bigQM7w_004001_stereo_00001_C_rad_00004_ROO_00001_QOOH_00004_Nbridge_02,C#CC[C@H]1COO[N][C@H]1C,-423.840472538847,-423.322667362475,50,-7.604684,-7.541577,-7.604684,0.0,1,1,"-7.604684;-7.586811;-7.567525;-7.550518;-7.532102;-7.514883;-7.497247;-7.457013;-7.414296;-7.369187;-7.321991;-7.272377;-7.221028;-7.167976;-7.111832;-7.052969;-6.994672;-6.932664;-6.867548;-6.801418;-6.731326;-6.659424;-6.585087;-6.507993;-6.428254;-6.345603;-6.260068;-6.171457;-6.079813;-5.984782;-5.886502;-5.785885;-5.679411;-5.570548;-5.457227;-5.339286;-5.217714;-5.091313;-4.960933;-4.825623;-4.685066;-4.546049;-4.428491;-4.217676;-4.073765;-2.753929;-0.910708;0.000000;-1.286013;-7.541577"
5,bigQM7w_004001_stereo_00001,C#CC[C@@H](C)CC,-274.080274726303,bigQM7w_004001_stereo_00001_C_rad_00005,C#CC[C@@H](C)[CH]C,-273.413520878446,-273.082515009226,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00001,C#CC[C@@H](C)[C@H](C)O[O],-423.892541977915,-423.376645186929,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00001_QOOH_00002,C#CC[C](C)[C@H](C)OO,-423.865093832092,-423.341760747981,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00001_QOOH_00002_Nbridge_01,C#CC[C@@]1(C)[N]OO[C@H]1C,-423.835102470859,-423.315582424659,50,-16.669148,-15.319565,-16.669148,-15.319565,1,1,"-16.669148;-16.648817;-16.626773;-16.608201;-16.585799;-16.565914;-16.544828;-16.521550;-16.501680;-16.478123;-16.457720;-16.433633;-16.412810;-16.387983;-16.364364;-16.342648;-16.316767;-16.291923;-16.267553;-16.241514;-16.215899;-16.189805;-16.163787;-16.137712;-16.110795;-16.083359;-16.055473;-16.027541;-15.999254;-15.970477;-15.941748;-15.912568;-15.882794;-15.852916;-15.822341;-15.791444;-15.760403;-15.728775;-15.696928;-15.664544;-15.631935;-15.599006;-15.565265;-15.531215;-15.496936;-15.462066;-15.426880;-15.391115;-15.354964;-15.319565"
5,bigQM7w_004001_stereo_00001,C#CC[C@@H](C)CC,-274.080274726303,bigQM7w_004001_stereo_00001_C_rad_00005,C#CC[C@@H](C)[CH]C,-273.413520878446,-273.082515009226,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00001,C#CC[C@@H](C)[C@H](C)O[O],-423.892541977915,-423.376645186929,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00001_QOOH_00002,C#CC[C](C)[C@H](C)OO,-423.865093832092,-423.341760747981,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00001_QOOH_00002_Nbridge_02,C#CC[C@]1(C)[N]OO[C@H]1C,-423.827992556872,-423.309046449062,50,-18.613435,-16.072123,-18.613435,-16.072123,1,1,"-18.613435;-18.593702;-18.574585;-18.553038;-18.532622;-18.512799;-18.490543;-18.469476;-18.448793;-18.426049;-18.404812;-18.382022;-18.360507;-18.337352;-18.313291;-18.290799;-18.267195;-18.241614;-18.218552;-18.193618;-18.167425;-18.143196;-18.117095;-18.092530;-18.069954;-18.021640;-17.968752;-17.914207;-17.859277;-17.802187;-17.742934;-17.683625;-17.621148;-17.558566;-17.493440;-17.427625;-17.358288;-17.289086;-17.216270;-17.142431;-17.067036;-16.988716;-16.910257;-16.825918;-16.744618;-16.667641;-16.608735;-16.442123;-16.264348;-16.072123"
6,bigQM7w_004001_stereo_00001,C#CC[C@@H](C)CC,-274.080274726303,bigQM7w_004001_stereo_00001_C_rad_00005,C#CC[C@@H](C)[CH]C,-273.413520878446,-273.082515009226,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00001,C#CC[C@@H](C)[C@H](C)O[O],-423.892541977915,-423.376645186929,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00001_QOOH_00004,C#C[CH][C@@H](C)[C@H](C)OO,-423.880615000101,-423.357572993197,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00001_QOOH_00004_Nbridge_01,C#C[C@@H]1[N]OO[C@@H](C)[C@@H]1C,-423.846757066501,-423.329586431527,50,-15.096925,-20.196113,-20.196113,0.0,1,1,"-15.096925;-15.060720;-15.022940;-14.984517;-14.945141;-14.903656;-14.862277;-14.818880;-14.773705;-14.726234;-14.677462;-14.627526;-14.574138;-14.519800;-14.462581;-14.406398;-14.346986;-14.284876;-14.220293;-14.155484;-14.087754;-14.018269;-13.951001;-13.915547;-13.788597;-13.646753;-13.487526;-13.312467;-13.124193;-12.922544;-12.708603;-12.481944;-12.241181;-11.983151;-11.709701;-11.414938;-11.127267;-10.940055;-10.658267;-9.441717;-7.416501;-4.632500;-1.132152;0.000000;-1.193738;-6.061097;-10.728770;-14.892308;-17.905962;-20.196113"
6,bigQM7w_004001_stereo_00001,C#CC[C@@H](C)CC,-274.080274726303,bigQM7w_004001_stereo_00001_C_rad_00005,C#CC[C@@H](C)[CH]C,-273.413520878446,-273.082515009226,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00001,C#CC[C@@H](C)[C@H](C)O[O],-423.892541977915,-423.376645186929,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00001_QOOH_00004,C#C[CH][C@@H](C)[C@H](C)OO,-423.880615000101,-423.357572993197,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00001_QOOH_00004_Nbridge_02,C#C[C@H]1[N]OO[C@@H](C)[C@@H]1C,-423.847055210121,-423.329508833581,50,-15.415827,-20.841918,-20.841918,0.0,1,1,"-15.415827;-15.397000;-15.381887;-15.342721;-15.301027;-15.257343;-15.211853;-15.164933;-15.113324;-15.061094;-15.008141;-14.951752;-14.894504;-14.834855;-14.773920;-14.710247;-14.645335;-14.577522;-14.514459;-14.478485;-14.343694;-14.191247;-14.028053;-13.855163;-13.670504;-13.475962;-13.270577;-13.050378;-12.816473;-12.570813;-12.307104;-12.027553;-11.729395;-11.436146;-11.238667;-10.967858;-9.719278;-7.674226;-4.818952;-1.161006;0.000000;-1.189278;-5.990097;-10.550058;-14.630411;-17.532277;-19.666953;-20.054051;-20.426170;-20.841918"
6,bigQM7w_004001_stereo_00001,C#CC[C@@H](C)CC,-274.080274726303,bigQM7w_004001_stereo_00001_C_rad_00005,C#CC[C@@H](C)[CH]C,-273.413520878446,-273.082515009226,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00002,C#CC[C@@H](C)[C@@H](C)O[O],-423.890841358411,-423.375075730650,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00002_QOOH_00003,C#C[CH][C@@H](C)[C@@H](C)OO,-423.880882885610,-423.358068809504,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00002_QOOH_00003_Nbridge_01,C#C[C@@H]1[N]OO[C@H](C)[C@@H]1C,-423.849830240117,-423.332215422961,50,-15.869588,-11.113709,-15.869588,-11.113709,1,1,"-15.869588;-15.855978;-15.842043;-15.827249;-15.811977;-15.796361;-15.781110;-15.766152;-15.758810;-15.747769;-15.719465;-15.686438;-15.650130;-15.612659;-15.573525;-15.532824;-15.490097;-15.446093;-15.400767;-15.352886;-15.303435;-15.252560;-15.199475;-15.144909;-15.088799;-15.029708;-14.968982;-14.906055;-14.840615;-14.774011;-14.705752;-14.634150;-14.560582;-14.483732;-14.412964;-14.353801;-14.199404;-14.028689;-13.845707;-13.650650;-13.441939;-13.222237;-12.985878;-12.736147;-12.468880;-12.186837;-11.881171;-11.583258;-11.366062;-11.113709"
6,bigQM7w_004001_stereo_00001,C#CC[C@@H](C)CC,-274.080274726303,bigQM7w_004001_stereo_00001_C_rad_00005,C#CC[C@@H](C)[CH]C,-273.413520878446,-273.082515009226,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00002,C#CC[C@@H](C)[C@@H](C)O[O],-423.890841358411,-423.375075730650,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00002_QOOH_00003,C#C[CH][C@@H](C)[C@@H](C)OO,-423.880882885610,-423.358068809504,bigQM7w_004001_stereo_00001_C_rad_00005_ROO_00002_QOOH_00003_Nbridge_02,C#C[C@H]1[N]OO[C@H](C)[C@@H]1C,-423.844221391970,-423.326646142292,50,-16.219872,-20.624114,-20.624114,0.0,1,1,"-16.219872;-16.180743;-16.139462;-16.097347;-16.054088;-16.008714;-15.961699;-15.913812;-15.866071;-15.813700;-15.761283;-15.706812;-15.649413;-15.593593;-15.532763;-15.471597;-15.408206;-15.350263;-15.303376;-15.170616;-15.024703;-14.869524;-14.704797;-14.527866;-14.342583;-14.144639;-13.938147;-13.715367;-13.482634;-13.234655;-12.973875;-12.696429;-12.403731;-12.090701;-11.786253;-11.544439;-11.323674;-9.955248;-7.833206;-4.900426;-1.168181;0.000000;-1.186467;-6.017523;-10.598401;-14.714863;-17.659446;-19.835663;-20.233828;-20.624114"
5,bigQM7w_004001_stereo_00001,C#CC[C@@H](C)CC,-274.080274726303,bigQM7w_004001_stereo_00001_C_rad_00006,C#CC[C@@H](C)C[CH2],-273.406825575569,-273.076212440227,bigQM7w_004001_stereo_00001_C_rad_00006_ROO_00001,C#CC[C@@H](C)CCO[O],-423.885653365796,-423.368928775150,bigQM7w_004001_stereo_00001_C_rad_00006_ROO_00001_QOOH_00002,C#CC[C@@H](C)[CH]COO,-423.856089204947,-423.331436405197,bigQM7w_004001_stereo_00001_C_rad_00006_ROO_00001_QOOH_00002_Nbridge_01,C#CC[C@@H](C)[C@@H]1COO[N]1,-423.823951774304,-423.303456630671,50,-40.166214,-12.401792,-40.166214,0.0,1,1,"-40.166214;-40.148194;-40.125788;-40.104953;-40.081719;-40.060085;-40.038686;-40.016287;-39.996017;-39.973410;-39.931860;-39.885202;-39.835568;-39.778573;-39.725043;-39.662843;-39.602910;-39.536665;-39.470698;-39.395873;-39.330831;-39.273010;-39.116229;-38.935952;-38.734437;-38.514986;-38.271764;-38.008822;-37.716328;-37.402888;-37.052764;-36.708465;-36.553313;-36.029446;-34.024693;-31.191320;-27.412728;-21.729503;-13.743526;-1.284843;0.000000;-1.075978;-4.848137;-7.733053;-9.874348;-11.320817;-11.505074;-11.764949;-12.071223;-12.401792"
5,bigQM7w_004001_stereo_00001,C#CC[C@@H](C)CC,-274.080274726303,bigQM7w_004001_stereo_00001_C_rad_00006,C#CC[C@@H](C)C[CH2],-273.406825575569,-273.076212440227,bigQM7w_004001_stereo_00001_C_rad_00006_ROO_00001,C#CC[C@@H](C)CCO[O],-423.885653365796,-423.368928775150,bigQM7w_004001_stereo_00001_C_rad_00006_ROO_00001_QOOH_00002,C#CC[C@@H](C)[CH]COO,-423.856089204947,-423.331436405197,bigQM7w_004001_stereo_00001_C_rad_00006_ROO_00001_QOOH_00002_Nbridge_02,C#CC[C@@H](C)[C@H]1COO[N]1,-423.824409370687,-423.305070631742,50,-16.497045,-1.292464,-16.497045,0.0,1,1,"-16.497045;-16.475213;-16.453768;-16.444261;-16.403140;-16.360618;-16.315421;-16.269026;-16.222557;-16.176158;-16.126460;-16.074425;-16.022587;-15.968099;-15.913898;-15.857229;-15.799066;-15.737516;-15.676244;-15.611996;-15.545418;-15.478159;-15.408746;-15.337045;-15.264324;-15.189127;-15.112633;-15.042992;-14.993857;-14.847682;-14.683025;-14.501001;-14.308840;-14.104252;-13.886162;-13.657317;-13.410053;-13.151284;-12.869923;-12.571104;-12.250113;-11.947520;-11.647007;-11.462364;-9.916441;-7.738236;-4.833356;-1.065511;0.000000;-1.292464"
6,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00002,C=[C][C@@H](C)CCC,-274.645027035789,-274.309445441622,bigQM7w_004020_stereo_00001_C_rad_00002_ROO_00001,C=C(O[O])[C@@H](C)CCC,-425.136581265506,-424.616768111373,bigQM7w_004020_stereo_00001_C_rad_00002_ROO_00001_QOOH_00003,C=C(OO)[C@@H](C)[CH]CC,-425.108020534261,-424.581514571070,bigQM7w_004020_stereo_00001_C_rad_00002_ROO_00001_QOOH_00003_Nbridge_01,C=C1OO[N][C@@H](CC)[C@@H]1C,-425.091630549834,-424.569310376407,49,-26.063221,-7.893684,-26.063221,0.0,1,1,"-26.063221;-26.020405;-25.983371;-25.884992;-25.771768;-25.642697;-25.503634;-25.349053;-25.197197;-25.117388;-24.770473;-24.340380;-23.839377;-23.323581;-23.068054;-21.752514;-19.969378;-17.730117;-14.903833;-11.164275;-6.641864;-1.217265;0.000000;-1.045923;-3.114482;-4.555936;-4.998942;-5.186168;-5.458070;-5.722986;-5.960098;-6.183153;-6.385341;-6.574763;-6.747201;-6.903540;-7.050996;-7.187579;-7.311694;-7.424453;-7.528521;-7.620153;-7.692902;-7.713044;-7.749571;-7.790800;-7.824493;-7.862531;-7.893684"
6,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00002,C=[C][C@@H](C)CCC,-274.645027035789,-274.309445441622,bigQM7w_004020_stereo_00001_C_rad_00002_ROO_00001,C=C(O[O])[C@@H](C)CCC,-425.136581265506,-424.616768111373,bigQM7w_004020_stereo_00001_C_rad_00002_ROO_00001_QOOH_00003,C=C(OO)[C@@H](C)[CH]CC,-425.108020534261,-424.581514571070,bigQM7w_004020_stereo_00001_C_rad_00002_ROO_00001_QOOH_00003_Nbridge_02,C=C1OO[N][C@H](CC)[C@@H]1C,-425.087898676572,-424.565666696740,50,-26.316355,-8.296785,-26.316355,0.0,1,1,"-26.316355;-26.275029;-26.247678;-26.156341;-26.050311;-25.928519;-25.797027;-25.654120;-25.495879;-25.327593;-25.143442;-24.944885;-24.731169;-24.505151;-24.259474;-23.991304;-23.724771;-23.511376;-23.210617;-21.843199;-20.058723;-17.838340;-15.041605;-11.307333;-6.759507;-1.215508;0.000000;-1.075556;-3.325385;-4.845550;-5.318952;-5.489918;-5.750802;-6.004635;-6.230103;-6.447483;-6.644639;-6.832132;-7.004674;-7.168866;-7.320737;-7.461276;-7.595847;-7.720749;-7.838685;-7.947982;-8.048674;-8.142040;-8.225897;-8.296785"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00003,C=C[C](C)CCC,-274.685713222759,-274.350454586206,bigQM7w_004020_stereo_00001_C_rad_00003_ROO_00001,C=C[C@](C)(CCC)O[O],-425.136786568362,-424.616535521204,bigQM7w_004020_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002,C=C[C@](C)([CH]CC)OO,-425.108247218693,-424.580835234107,bigQM7w_004020_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002_Nbridge_01,C=C[C@@]1(C)OO[N][C@@H]1CC,-425.077801860484,-424.553310472831,46,-38.974708,-15.352914,-38.974708,0.0,1,1,"-38.974708;-38.958919;-38.884853;-38.795586;-38.693512;-38.575616;-38.445215;-38.315520;-38.254432;-37.930586;-37.519870;-37.035449;-36.525163;-36.222200;-34.835063;-32.933730;-30.466907;-26.802219;-21.494820;-13.903363;-1.266557;0.000000;-1.114556;-4.950078;-7.899122;-10.073743;-11.616476;-12.792122;-12.980690;-13.172261;-13.396991;-13.624046;-13.830760;-14.019576;-14.196443;-14.360813;-14.514190;-14.655672;-14.788501;-14.912321;-15.024356;-15.130182;-15.224906;-15.264477;-15.306682;-15.352914"
5,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00003,C=C[C](C)CCC,-274.685713222759,-274.350454586206,bigQM7w_004020_stereo_00001_C_rad_00003_ROO_00001,C=C[C@](C)(CCC)O[O],-425.136786568362,-424.616535521204,bigQM7w_004020_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002,C=C[C@](C)([CH]CC)OO,-425.108247218693,-424.580835234107,bigQM7w_004020_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002_Nbridge_02,C=C[C@@]1(C)OO[N][C@H]1CC,-425.078441080591,-424.554538941171,50,-16.278450,-30.217487,-30.217487,0.0,1,1,"-16.278450;-16.251149;-16.224720;-16.194373;-16.166178;-16.134184;-16.103931;-16.070325;-16.038180;-16.002857;-15.968996;-15.931927;-15.895752;-15.858104;-15.819625;-15.777973;-15.737008;-15.694955;-15.649711;-15.609332;-15.581285;-15.495598;-15.395188;-15.286345;-15.172300;-15.048956;-14.919495;-14.780761;-14.634117;-14.474190;-14.309173;-14.131994;-13.939985;-13.737606;-13.516190;-13.279790;-13.043551;-12.881953;-12.645182;-11.505615;-9.959968;-7.807586;-4.893406;-1.106736;0.000000;-1.263376;-13.641211;-21.264532;-26.618431;-30.217487"
6,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00003,C=C[C](C)CCC,-274.685713222759,-274.350454586206,bigQM7w_004020_stereo_00001_C_rad_00003_ROO_00001,C=C[C@](C)(CCC)O[O],-425.136786568362,-424.616535521204,bigQM7w_004020_stereo_00001_C_rad_00003_ROO_00001_QOOH_00003,C=C[C@](C)(C[CH]C)OO,-425.109895084628,-424.582681504263,bigQM7w_004020_stereo_00001_C_rad_00003_ROO_00001_QOOH_00003_Nbridge_01,C=C[C@]1(C)C[C@@H](C)[N]OO1,-425.090111375756,-424.567456535844,50,-26.283341,-7.607362,-26.283341,0.0,1,1,"-26.283341;-26.235993;-26.186483;-26.137466;-26.106290;-26.007938;-25.895149;-25.768991;-25.629939;-25.475155;-25.312603;-25.130727;-24.937003;-24.722218;-24.484454;-24.248460;-24.026704;-23.823467;-22.607563;-20.908213;-18.718232;-15.882410;-12.012170;-7.130424;-1.285649;0.000000;-0.954814;-2.864014;-4.297889;-4.808949;-5.016791;-5.290896;-5.556451;-5.800158;-6.028927;-6.236413;-6.430440;-6.605174;-6.768338;-6.914788;-7.048867;-7.170177;-7.279649;-7.376101;-7.417396;-7.455349;-7.496063;-7.536324;-7.571718;-7.607362"
6,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00003,C=C[C](C)CCC,-274.685713222759,-274.350454586206,bigQM7w_004020_stereo_00001_C_rad_00003_ROO_00001,C=C[C@](C)(CCC)O[O],-425.136786568362,-424.616535521204,bigQM7w_004020_stereo_00001_C_rad_00003_ROO_00001_QOOH_00003,C=C[C@](C)(C[CH]C)OO,-425.109895084628,-424.582681504263,bigQM7w_004020_stereo_00001_C_rad_00003_ROO_00001_QOOH_00003_Nbridge_02,C=C[C@]1(C)C[C@H](C)[N]OO1,-425.090273728324,-424.567964049455,46,-7.724569,-27.320159,-27.320159,0.0,1,1,"-7.724569;-7.690025;-7.652529;-7.613865;-7.572398;-7.530047;-7.483906;-7.439112;-7.404574;-7.309476;-7.195169;-7.065266;-6.927674;-6.773897;-6.607192;-6.427365;-6.227796;-6.013395;-5.804436;-5.702829;-5.391787;-4.232585;-2.810570;-0.932927;0.000000;-1.279111;-7.286281;-12.298035;-16.288902;-19.230087;-21.541338;-23.359960;-24.755407;-25.802510;-25.961908;-26.071911;-26.266381;-26.452230;-26.620446;-26.775347;-26.914638;-27.040468;-27.152095;-27.247440;-27.280867;-27.320159"
6,bigQM7w_004020_stereo_00001,C=C[C@@H](C)CCC,-275.325159276810,bigQM7w_004020_stereo_00001_C_rad_00004,[CH2][C@H](C=C)CCC,-274.652374130153,-274.316286167521,bigQM7w_004020_stereo_00001_C_rad_00004_ROO_00001,C=C[C@H](CCC)CO[O],-425.130360681365,-424.609984474156,bigQM7w_004020_stereo_00001_C_rad_00004_ROO_00001_QOOH_00003,C=C[C@H]([CH]CC)COO,-425.102206309356,-424.573877240506,bigQM7w_004020_stereo_00001_C_rad_00004_ROO_00001_QOOH_00003_Nbridge_01,C=C[C@H]1COO[N][C@@H]1CC,-425.085655985266,-424.564240005644,50,-27.103295,-7.368241,-27.103295,0.0,1,1,"-27.103295;-27.059379;-27.014282;-26.973207;-26.934663;-26.844232;-26.735614;-26.613276;-26.479479;-26.332163;-26.172661;-26.015349;-25.937140;-25.588065;-25.167391;-24.674497;-24.161136;-23.921602;-22.649969;-20.900938;-18.689635;-15.879472;-12.069362;-7.209512;-1.285287;0.000000;-0.938446;-2.754322;-4.115159;-4.574470;-4.750135;-5.010075;-5.262944;-5.494739;-5.713707;-5.914512;-6.103481;-6.276973;-6.439628;-6.588777;-6.727458;-6.854751;-6.971159;-7.077906;-7.171695;-7.206119;-7.246083;-7.288084;-7.329628;-7.368241"
